plz5,city_name,customer_count
80280,Rural Area / Others,1
80281,München,66
80282,München,64
80283,München,64
80283,Rural Area / Others,1
80285,München,59
80285,Rural Area / Others,1
80287,München,60
80287,Rural Area / Others,1
80289,München,62
80290,München,67
80291,München,65
80292,München,89
80294,München,46
80294,Rural Area / Others,1
80295,München,72
80297,München,68
80298,München,63
80300,München,60
80301,München,73
80301,Rural Area / Others,1
80302,München,72
80303,München,52
80303,Rural Area / Others,1
80304,München,57
80306,München,64
80308,München,73
80308,Rural Area / Others,2
80309,München,68
80310,München,71
80311,München,61
80311,Rural Area / Others,1
80313,München,76
80314,München,42
80315,München,63
80316,München,61
80316,Rural Area / Others,1
80317,München,67
80318,München,83
80319,München,78
80319,Rural Area / Others,1
80320,München,64
80320,Rural Area / Others,1
80322,München,54
80323,München,79
80323,Rural Area / Others,1
80324,München,81
80325,München,60
80326,München,50
80326,Rural Area / Others,1
80327,München,57
80328,München,70
80329,München,71
80331,München,54
80333,München,66
80333,Rural Area / Others,1
80335,München,71
80336,München,72
80336,Rural Area / Others,3
80337,München,66
80337,Rural Area / Others,1
80339,München,64
80340,München,55
80469,Rural Area / Others,1
80534,Rural Area / Others,1
80539,Rural Area / Others,1
80636,Rural Area / Others,2
80639,Rural Area / Others,1
80786,Rural Area / Others,2
80803,Rural Area / Others,1
80805,Rural Area / Others,2
80807,Rural Area / Others,1
80935,Rural Area / Others,1
80991,Rural Area / Others,1
80993,Rural Area / Others,1
80995,Rural Area / Others,1
81350,Rural Area / Others,1
81355,Rural Area / Others,1
81357,Rural Area / Others,1
81362,Rural Area / Others,1
81365,Rural Area / Others,1
81373,Rural Area / Others,1
81533,Rural Area / Others,2
81534,Rural Area / Others,1
81537,Rural Area / Others,1
81539,Rural Area / Others,2
81541,Rural Area / Others,1
81549,Rural Area / Others,1
81627,Rural Area / Others,1
81660,Rural Area / Others,1
81664,Rural Area / Others,1
81677,Rural Area / Others,1
81679,Rural Area / Others,1
81723,Rural Area / Others,1
81727,Rural Area / Others,1
81737,Rural Area / Others,2
81739,Rural Area / Others,1
81823,Rural Area / Others,1
81827,Rural Area / Others,1
81829,Rural Area / Others,1
81920,Rural Area / Others,1
81921,Rural Area / Others,1
81929,Rural Area / Others,1
81999,Rural Area / Others,1
82008,Rural Area / Others,1
82024,Rural Area / Others,1
82032,Rural Area / Others,2
82039,Rural Area / Others,2
82041,Rural Area / Others,1
82047,Rural Area / Others,2
82057,Rural Area / Others,1
82061,Rural Area / Others,1
82067,Rural Area / Others,1
82140,Rural Area / Others,1
82166,Rural Area / Others,1
82211,Rural Area / Others,1
82216,Rural Area / Others,1
82237,Rural Area / Others,1
82278,Rural Area / Others,1
82279,Rural Area / Others,1
82287,Rural Area / Others,1
82294,Rural Area / Others,1
82335,Rural Area / Others,1
82340,Rural Area / Others,1
82347,Rural Area / Others,1
82362,Rural Area / Others,1
82377,Rural Area / Others,1
82387,Rural Area / Others,1
82395,Rural Area / Others,2
82401,Rural Area / Others,1
82402,Rural Area / Others,1
82418,Rural Area / Others,1
82433,Rural Area / Others,1
82435,Rural Area / Others,1
82442,Rural Area / Others,1
82475,Rural Area / Others,1
82487,Rural Area / Others,1
82491,Rural Area / Others,2
82496,Rural Area / Others,1
82499,Rural Area / Others,1
82538,Rural Area / Others,1
82544,Rural Area / Others,1
82549,Rural Area / Others,2
83013,Rosenheim,10
83018,Rosenheim,22
83018,Rural Area / Others,1
83019,Rosenheim,41
83022,Rosenheim,27
83022,Rural Area / Others,2
83024,Rosenheim,30
83026,Rosenheim,13
83059,Rural Area / Others,1
83064,Rural Area / Others,2
83071,Rural Area / Others,2
83083,Rural Area / Others,1
83109,Rural Area / Others,1
83119,Rural Area / Others,1
83123,Rural Area / Others,1
83125,Rural Area / Others,1
83132,Rural Area / Others,1
83137,Rural Area / Others,1
83224,Rural Area / Others,1
83242,Rural Area / Others,2
83250,Rural Area / Others,1
83253,Rural Area / Others,2
83257,Rural Area / Others,1
83278,Rural Area / Others,1
83329,Rural Area / Others,1
83339,Rural Area / Others,1
83359,Rural Area / Others,1
83373,Rural Area / Others,1
83395,Rural Area / Others,1
83410,Rural Area / Others,1
83413,Rural Area / Others,1
83435,Rural Area / Others,1
83457,Rural Area / Others,1
83483,Rural Area / Others,1
83486,Rural Area / Others,2
83487,Rural Area / Others,1
83533,Rural Area / Others,1
83544,Rural Area / Others,1
83546,Rural Area / Others,1
83553,Rural Area / Others,1
83559,Rural Area / Others,1
83562,Rural Area / Others,1
83620,Rural Area / Others,1
83673,Rural Area / Others,2
83677,Rural Area / Others,1
83684,Rural Area / Others,1
83703,Rural Area / Others,1
83727,Rural Area / Others,1
83730,Rural Area / Others,1
83734,Rural Area / Others,2
83737,Rural Area / Others,2
84018,Landshut,10
84022,Landshut,14
84023,Landshut,13
84024,Landshut,19
84026,Landshut,18
84028,Landshut,11
84030,Landshut,28
84032,Landshut,18
84032,Rural Area / Others,1
84034,Landshut,15
84036,Landshut,11
84048,Rural Area / Others,1
84066,Rural Area / Others,1
84079,Rural Area / Others,1
84089,Rural Area / Others,1
84098,Rural Area / Others,1
84101,Rural Area / Others,2
84106,Rural Area / Others,1
84130,Rural Area / Others,1
84144,Rural Area / Others,1
84149,Rural Area / Others,1
84166,Rural Area / Others,1
84169,Rural Area / Others,1
84175,Rural Area / Others,1
84177,Rural Area / Others,1
84181,Rural Area / Others,1
84189,Rural Area / Others,1
84307,Rural Area / Others,1
84335,Rural Area / Others,1
84337,Rural Area / Others,1
84347,Rural Area / Others,1
84364,Rural Area / Others,1
84385,Rural Area / Others,1
84387,Rural Area / Others,1
84389,Rural Area / Others,1
84424,Rural Area / Others,1
84428,Rural Area / Others,1
84431,Rural Area / Others,1
84437,Rural Area / Others,1
84453,Rural Area / Others,1
84478,Rural Area / Others,2
84494,Rural Area / Others,2
84524,Rural Area / Others,1
84529,Rural Area / Others,1
84539,Rural Area / Others,1
84546,Rural Area / Others,1
84553,Rural Area / Others,1
84555,Rural Area / Others,1
84574,Rural Area / Others,1
84577,Rural Area / Others,2
85037,Ingolstadt,33
85046,Ingolstadt,41
85046,Rural Area / Others,1
85047,Ingolstadt,44
85049,Ingolstadt,44
85049,Rural Area / Others,1
85051,Ingolstadt,35
85051,Rural Area / Others,1
85053,Ingolstadt,37
85055,Ingolstadt,39
85055,Rural Area / Others,1
85057,Ingolstadt,37
85057,Rural Area / Others,1
85117,Rural Area / Others,1
85122,Rural Area / Others,1
85128,Rural Area / Others,1
85131,Rural Area / Others,1
85132,Rural Area / Others,1
85139,Rural Area / Others,1
85232,Rural Area / Others,1
85235,Rural Area / Others,1
85244,Rural Area / Others,1
85250,Rural Area / Others,1
85254,Rural Area / Others,1
85258,Rural Area / Others,2
85273,Rural Area / Others,1
85296,Rural Area / Others,1
85350,Rural Area / Others,1
85356,Rural Area / Others,1
85359,Rural Area / Others,1
85368,Rural Area / Others,1
85385,Rural Area / Others,1
85395,Rural Area / Others,1
85406,Rural Area / Others,1
85408,Rural Area / Others,1
85411,Rural Area / Others,1
85417,Rural Area / Others,1
85419,Rural Area / Others,2
85447,Rural Area / Others,1
85452,Rural Area / Others,1
85464,Rural Area / Others,1
85540,Rural Area / Others,1
85586,Rural Area / Others,1
85591,Rural Area / Others,1
85646,Rural Area / Others,1
85653,Rural Area / Others,1
85661,Rural Area / Others,1
85662,Rural Area / Others,2
85747,Rural Area / Others,1
85748,Rural Area / Others,1
85762,Rural Area / Others,1
85764,Rural Area / Others,1
85821,Rural Area / Others,1
86130,Augsburg,15
86131,Augsburg,32
86131,Rural Area / Others,1
86132,Augsburg,31
86132,Rural Area / Others,1
86133,Augsburg,18
86134,Augsburg,24
86135,Augsburg,22
86136,Augsburg,29
86140,Augsburg,28
86140,Rural Area / Others,1
86141,Augsburg,34
86142,Augsburg,21
86142,Rural Area / Others,2
86143,Augsburg,28
86144,Augsburg,29
86144,Rural Area / Others,1
86145,Augsburg,29
86147,Augsburg,30
86150,Augsburg,26
86152,Augsburg,23
86153,Augsburg,26
86154,Augsburg,22
86156,Augsburg,30
86156,Rural Area / Others,1
86157,Augsburg,24
86159,Augsburg,23
86161,Augsburg,24
86163,Augsburg,23
86165,Augsburg,18
86167,Augsburg,34
86169,Augsburg,18
86179,Rural Area / Others,1
86197,Rural Area / Others,1
86199,Rural Area / Others,1
86216,Rural Area / Others,1
86218,Rural Area / Others,1
86368,Rural Area / Others,1
86381,Rural Area / Others,3
86391,Rural Area / Others,1
86399,Rural Area / Others,1
86420,Rural Area / Others,1
86447,Rural Area / Others,1
86453,Rural Area / Others,1
86465,Rural Area / Others,2
86480,Rural Area / Others,1
86494,Rural Area / Others,1
86517,Rural Area / Others,1
86554,Rural Area / Others,1
86558,Rural Area / Others,1
86564,Rural Area / Others,1
86568,Rural Area / Others,1
86571,Rural Area / Others,1
86574,Rural Area / Others,1
86576,Rural Area / Others,2
86579,Rural Area / Others,2
86637,Rural Area / Others,2
86640,Rural Area / Others,1
86647,Rural Area / Others,1
86652,Rural Area / Others,1
86668,Rural Area / Others,1
86669,Rural Area / Others,1
86673,Rural Area / Others,1
86676,Rural Area / Others,1
86684,Rural Area / Others,1
86688,Rural Area / Others,1
86690,Rural Area / Others,1
86692,Rural Area / Others,1
86695,Rural Area / Others,1
86700,Rural Area / Others,2
86701,Rural Area / Others,1
86706,Rural Area / Others,1
86709,Rural Area / Others,1
86735,Rural Area / Others,1
86736,Rural Area / Others,1
86744,Rural Area / Others,1
86745,Rural Area / Others,1
86750,Rural Area / Others,1
86751,Rural Area / Others,1
86754,Rural Area / Others,2
86756,Rural Area / Others,1
86759,Rural Area / Others,1
86830,Rural Area / Others,1
86833,Rural Area / Others,1
86845,Rural Area / Others,1
86850,Rural Area / Others,1
86868,Rural Area / Others,1
86877,Rural Area / Others,1
86894,Rural Area / Others,1
86896,Rural Area / Others,1
86899,Rural Area / Others,3
86915,Rural Area / Others,1
86923,Rural Area / Others,2
86926,Rural Area / Others,1
86932,Rural Area / Others,1
86956,Rural Area / Others,1
86975,Rural Area / Others,1
86977,Rural Area / Others,1
86978,Rural Area / Others,1
86981,Rural Area / Others,1
86989,Rural Area / Others,1
87428,Kempten (Allgäu),17
87428,Rural Area / Others,1
87432,Kempten (Allgäu),22
87432,Rural Area / Others,1
87435,Kempten (Allgäu),16
87437,Kempten (Allgäu),16
87439,Kempten (Allgäu),16
87443,Kempten (Allgäu),26
87448,Kempten (Allgäu),17
87452,Kempten (Allgäu),18
87493,Rural Area / Others,1
87494,Rural Area / Others,1
87538,Rural Area / Others,1
87616,Rural Area / Others,1
87640,Rural Area / Others,1
87647,Rural Area / Others,1
87669,Rural Area / Others,1
87700,Rural Area / Others,1
87733,Rural Area / Others,1
87736,Rural Area / Others,1
87752,Rural Area / Others,2
87758,Rural Area / Others,1
87766,Rural Area / Others,1
87770,Rural Area / Others,1
87779,Rural Area / Others,1
87781,Rural Area / Others,1
87782,Rural Area / Others,2
87784,Rural Area / Others,1
88038,Friedrichshafen,15
88039,Friedrichshafen,17
88040,Friedrichshafen,21
88041,Friedrichshafen,22
88045,Friedrichshafen,22
88046,Friedrichshafen,24
88048,Friedrichshafen,16
88074,Rural Area / Others,1
88079,Rural Area / Others,2
88085,Rural Area / Others,1
88097,Rural Area / Others,1
88099,Rural Area / Others,3
88209,Ravensburg,23
88212,Ravensburg,20
88213,Ravensburg,13
88214,Ravensburg,16
88225,Ravensburg,20
88226,Ravensburg,19
88226,Rural Area / Others,1
88237,Rural Area / Others,1
88248,Rural Area / Others,1
88255,Rural Area / Others,1
88260,Rural Area / Others,1
88281,Rural Area / Others,2
88289,Rural Area / Others,1
88316,Rural Area / Others,1
88317,Rural Area / Others,1
88353,Rural Area / Others,1
88371,Rural Area / Others,1
88379,Rural Area / Others,1
88396,Rural Area / Others,1
88397,Rural Area / Others,1
88400,Rural Area / Others,1
88437,Rural Area / Others,1
88456,Rural Area / Others,1
88477,Rural Area / Others,1
88481,Rural Area / Others,2
88484,Rural Area / Others,2
88489,Rural Area / Others,2
88499,Rural Area / Others,1
88518,Rural Area / Others,2
88521,Rural Area / Others,1
88525,Rural Area / Others,1
88660,Rural Area / Others,1
89065,Rural Area / Others,2
89065,Ulm,30
89068,Ulm,31
89069,Rural Area / Others,2
89069,Ulm,27
89070,Ulm,24
89073,Rural Area / Others,1
89073,Ulm,30
89075,Ulm,25
89077,Ulm,41
89079,Ulm,31
89081,Ulm,23
89090,Ulm,23
89150,Rural Area / Others,1
89155,Rural Area / Others,1
89171,Rural Area / Others,1
89180,Rural Area / Others,1
89183,Rural Area / Others,1
89186,Rural Area / Others,1
89189,Rural Area / Others,2
89191,Neu-Ulm,19
89192,Neu-Ulm,15
89194,Neu-Ulm,23
89195,Neu-Ulm,16
89195,Rural Area / Others,2
89197,Neu-Ulm,12
89198,Neu-Ulm,21
89210,Neu-Ulm,6
89229,Neu-Ulm,25
89331,Rural Area / Others,1
89340,Rural Area / Others,1
89343,Rural Area / Others,1
89350,Rural Area / Others,1
89352,Rural Area / Others,1
89355,Rural Area / Others,1
89358,Rural Area / Others,1
89359,Rural Area / Others,1
89415,Rural Area / Others,1
89426,Rural Area / Others,2
89428,Rural Area / Others,1
89429,Rural Area / Others,3
89434,Rural Area / Others,1
89438,Rural Area / Others,1
89516,Heidenheim an der Brenz,15
89517,Heidenheim an der Brenz,22
89518,Heidenheim an der Brenz,15
89520,Heidenheim an der Brenz,19
89522,Heidenheim an der Brenz,10
89537,Heidenheim an der Brenz,14
89542,Heidenheim an der Brenz,16
89547,Rural Area / Others,1
89551,Rural Area / Others,1
89558,Rural Area / Others,1
89597,Rural Area / Others,1
89605,Rural Area / Others,1
89614,Rural Area / Others,1
89616,Rural Area / Others,1
89617,Rural Area / Others,2
89619,Rural Area / Others,1
90290,Rural Area / Others,1
90293,Rural Area / Others,1
90318,Rural Area / Others,1
90328,Rural Area / Others,1
90330,Rural Area / Others,2
90334,Rural Area / Others,1
90336,Rural Area / Others,1
90339,Rural Area / Others,1
90341,Rural Area / Others,1
90344,Rural Area / Others,1
90402,Nürnberg,207
90403,Nürnberg,225
90408,Nürnberg,187
90409,Nürnberg,193
90411,Nürnberg,161
90419,Nürnberg,189
90419,Rural Area / Others,1
90439,Rural Area / Others,1
90449,Rural Area / Others,1
90451,Rural Area / Others,1
90455,Rural Area / Others,1
90461,Rural Area / Others,1
90471,Rural Area / Others,1
90473,Rural Area / Others,1
90480,Rural Area / Others,1
90482,Rural Area / Others,1
90499,Rural Area / Others,1
90518,Rural Area / Others,2
90552,Rural Area / Others,1
90559,Rural Area / Others,1
90562,Rural Area / Others,1
90602,Rural Area / Others,1
90607,Rural Area / Others,1
90610,Rural Area / Others,1
90614,Rural Area / Others,1
90725,Fürth,33
90725,Rural Area / Others,1
90742,Fürth,38
90744,Fürth,42
90752,Fürth,34
90754,Fürth,44
90762,Fürth,43
90763,Fürth,55
90763,Rural Area / Others,1
90768,Rural Area / Others,1
91048,Erlangen,29
91048,Rural Area / Others,1
91050,Erlangen,29
91051,Erlangen,31
91052,Erlangen,36
91054,Erlangen,31
91056,Erlangen,36
91058,Erlangen,33
91058,Rural Area / Others,1
91060,Erlangen,29
91060,Rural Area / Others,1
91080,Rural Area / Others,1
91083,Rural Area / Others,1
91085,Rural Area / Others,1
91090,Rural Area / Others,1
91097,Rural Area / Others,1
91124,Rural Area / Others,1
91166,Rural Area / Others,1
91177,Rural Area / Others,1
91183,Rural Area / Others,1
91205,Rural Area / Others,1
91207,Rural Area / Others,1
91224,Rural Area / Others,1
91233,Rural Area / Others,1
91235,Rural Area / Others,1
91238,Rural Area / Others,1
91239,Rural Area / Others,1
91249,Rural Area / Others,1
91275,Rural Area / Others,1
91287,Rural Area / Others,2
91301,Rural Area / Others,1
91315,Rural Area / Others,1
91338,Rural Area / Others,1
91352,Rural Area / Others,1
91355,Rural Area / Others,1
91361,Rural Area / Others,3
91362,Rural Area / Others,1
91456,Rural Area / Others,1
91462,Rural Area / Others,1
91463,Rural Area / Others,1
91469,Rural Area / Others,1
91471,Rural Area / Others,1
91478,Rural Area / Others,1
91480,Rural Area / Others,2
91481,Rural Area / Others,1
91511,Rural Area / Others,1
91567,Rural Area / Others,1
91583,Rural Area / Others,2
91586,Rural Area / Others,1
91589,Rural Area / Others,1
91593,Rural Area / Others,1
91596,Rural Area / Others,1
91599,Rural Area / Others,1
91601,Rural Area / Others,1
91607,Rural Area / Others,1
91611,Rural Area / Others,1
91620,Rural Area / Others,1
91625,Rural Area / Others,2
91626,Rural Area / Others,1
91632,Rural Area / Others,1
91635,Rural Area / Others,1
91637,Rural Area / Others,1
91639,Rural Area / Others,1
91710,Rural Area / Others,1
91719,Rural Area / Others,1
91722,Rural Area / Others,1
91726,Rural Area / Others,1
91729,Rural Area / Others,1
91740,Rural Area / Others,1
91744,Rural Area / Others,1
91792,Rural Area / Others,1
91802,Rural Area / Others,1
91809,Rural Area / Others,1
92224,Rural Area / Others,2
92241,Rural Area / Others,2
92256,Rural Area / Others,1
92259,Rural Area / Others,1
92265,Rural Area / Others,1
92275,Rural Area / Others,1
92278,Rural Area / Others,1
92280,Rural Area / Others,1
92281,Rural Area / Others,1
92284,Rural Area / Others,1
92286,Rural Area / Others,1
92318,Rural Area / Others,2
92342,Rural Area / Others,1
92353,Rural Area / Others,1
92360,Rural Area / Others,1
92364,Rural Area / Others,1
92421,Rural Area / Others,1
92436,Rural Area / Others,1
92444,Rural Area / Others,1
92519,Rural Area / Others,1
92536,Rural Area / Others,1
92542,Rural Area / Others,1
92546,Rural Area / Others,1
92548,Rural Area / Others,1
92557,Rural Area / Others,1
92632,Rural Area / Others,2
92665,Rural Area / Others,1
92693,Rural Area / Others,3
92694,Rural Area / Others,2
92696,Rural Area / Others,1
92697,Rural Area / Others,1
92709,Rural Area / Others,1
92715,Rural Area / Others,1
92720,Rural Area / Others,1
92721,Rural Area / Others,1
92726,Rural Area / Others,1
93012,Regensburg,59
93013,Regensburg,58
93019,Regensburg,22
93037,Regensburg,66
93037,Rural Area / Others,1
93038,Regensburg,69
93039,Regensburg,58
93047,Rural Area / Others,1
93051,Rural Area / Others,1
93057,Rural Area / Others,1
93072,Rural Area / Others,1
93080,Rural Area / Others,1
93089,Rural Area / Others,1
93093,Rural Area / Others,2
93101,Rural Area / Others,1
93102,Rural Area / Others,1
93105,Rural Area / Others,1
93128,Rural Area / Others,1
93133,Rural Area / Others,2
93142,Rural Area / Others,1
93149,Rural Area / Others,1
93152,Rural Area / Others,1
93161,Rural Area / Others,1
93170,Rural Area / Others,1
93173,Rural Area / Others,1
93183,Rural Area / Others,2
93189,Rural Area / Others,2
93195,Rural Area / Others,2
93308,Rural Area / Others,1
93349,Rural Area / Others,1
93351,Rural Area / Others,1
93354,Rural Area / Others,1
93356,Rural Area / Others,1
93359,Rural Area / Others,1
93437,Rural Area / Others,1
93444,Rural Area / Others,1
93470,Rural Area / Others,1
93473,Rural Area / Others,1
93476,Rural Area / Others,1
93483,Rural Area / Others,1
93488,Rural Area / Others,1
93491,Rural Area / Others,3
93495,Rural Area / Others,1
93499,Rural Area / Others,1
94028,Passau,21
94030,Passau,40
94032,Passau,18
94032,Rural Area / Others,1
94034,Passau,15
94036,Passau,22
94060,Rural Area / Others,1
94086,Rural Area / Others,1
94094,Rural Area / Others,2
94110,Rural Area / Others,1
94121,Rural Area / Others,1
94133,Rural Area / Others,2
94137,Rural Area / Others,1
94152,Rural Area / Others,1
94164,Rural Area / Others,1
94166,Rural Area / Others,1
94167,Rural Area / Others,1
94209,Rural Area / Others,2
94227,Rural Area / Others,1
94239,Rural Area / Others,1
94249,Rural Area / Others,1
94262,Rural Area / Others,2
94264,Rural Area / Others,2
94267,Rural Area / Others,1
94310,Rural Area / Others,1
94315,Rural Area / Others,1
94327,Rural Area / Others,1
94336,Rural Area / Others,1
94345,Rural Area / Others,1
94347,Rural Area / Others,1
94348,Rural Area / Others,1
94354,Rural Area / Others,1
94356,Rural Area / Others,2
94362,Rural Area / Others,1
94368,Rural Area / Others,1
94372,Rural Area / Others,2
94377,Rural Area / Others,1
94424,Rural Area / Others,1
94469,Rural Area / Others,1
94491,Rural Area / Others,1
94513,Rural Area / Others,1
94526,Rural Area / Others,1
94527,Rural Area / Others,1
94529,Rural Area / Others,1
94539,Rural Area / Others,1
94542,Rural Area / Others,1
94550,Rural Area / Others,1
94553,Rural Area / Others,1
94557,Rural Area / Others,1
94568,Rural Area / Others,1
94579,Rural Area / Others,1
95027,Rural Area / Others,1
95131,Rural Area / Others,1
95152,Rural Area / Others,1
95163,Rural Area / Others,2
95176,Rural Area / Others,2
95179,Rural Area / Others,1
95192,Rural Area / Others,1
95194,Rural Area / Others,1
95236,Rural Area / Others,1
95237,Rural Area / Others,1
95239,Rural Area / Others,1
95339,Rural Area / Others,1
95356,Rural Area / Others,1
95362,Rural Area / Others,1
95365,Rural Area / Others,1
95410,Bayreuth,160
95442,Rural Area / Others,1
95445,Rural Area / Others,1
95447,Rural Area / Others,2
95448,Rural Area / Others,1
95469,Rural Area / Others,1
95491,Rural Area / Others,1
95494,Rural Area / Others,2
95503,Rural Area / Others,1
95509,Rural Area / Others,1
95511,Rural Area / Others,1
95514,Rural Area / Others,1
95659,Rural Area / Others,2
95666,Rural Area / Others,1
95685,Rural Area / Others,1
95691,Rural Area / Others,1
95698,Rural Area / Others,1
95704,Rural Area / Others,2
95707,Rural Area / Others,1
96031,Bamberg,6
96035,Bamberg,23
96039,Bamberg,16
96044,Bamberg,26
96045,Bamberg,24
96047,Bamberg,29
96049,Bamberg,18
96049,Rural Area / Others,1
96050,Bamberg,27
96076,Rural Area / Others,1
96110,Rural Area / Others,1
96117,Rural Area / Others,1
96126,Rural Area / Others,1
96129,Rural Area / Others,1
96132,Rural Area / Others,1
96138,Rural Area / Others,1
96148,Rural Area / Others,1
96152,Rural Area / Others,1
96157,Rural Area / Others,2
96161,Rural Area / Others,1
96166,Rural Area / Others,1
96167,Rural Area / Others,1
96172,Rural Area / Others,1
96179,Rural Area / Others,2
96181,Rural Area / Others,1
96182,Rural Area / Others,1
96191,Rural Area / Others,1
96194,Rural Area / Others,1
96197,Rural Area / Others,1
96199,Rural Area / Others,1
96250,Rural Area / Others,1
96253,Rural Area / Others,1
96264,Rural Area / Others,1
96272,Rural Area / Others,1
96274,Rural Area / Others,1
96337,Rural Area / Others,1
96346,Rural Area / Others,1
96358,Rural Area / Others,1
96364,Rural Area / Others,2
96436,Rural Area / Others,1
96438,Rural Area / Others,1
96450,Rural Area / Others,1
96465,Rural Area / Others,1
96476,Rural Area / Others,1
96484,Rural Area / Others,2
96487,Rural Area / Others,2
97025,Rural Area / Others,1
97064,Würzburg,25
97066,Würzburg,19
97067,Würzburg,31
97070,Rural Area / Others,1
97070,Würzburg,25
97072,Rural Area / Others,1
97072,Würzburg,28
97074,Rural Area / Others,1
97074,Würzburg,30
97076,Rural Area / Others,1
97076,Würzburg,22
97078,Würzburg,21
97080,Würzburg,34
97082,Würzburg,33
97084,Würzburg,24
97099,Rural Area / Others,2
97101,Rural Area / Others,1
97209,Rural Area / Others,1
97215,Rural Area / Others,1
97225,Rural Area / Others,1
97230,Rural Area / Others,1
97241,Rural Area / Others,2
97247,Rural Area / Others,1
97250,Rural Area / Others,1
97252,Rural Area / Others,1
97253,Rural Area / Others,1
97256,Rural Area / Others,2
97259,Rural Area / Others,1
97261,Rural Area / Others,3
97264,Rural Area / Others,1
97265,Rural Area / Others,1
97267,Rural Area / Others,1
97271,Rural Area / Others,1
97273,Rural Area / Others,1
97276,Rural Area / Others,1
97277,Rural Area / Others,1
97283,Rural Area / Others,1
97286,Rural Area / Others,1
97289,Rural Area / Others,1
97292,Rural Area / Others,1
97294,Rural Area / Others,1
97320,Rural Area / Others,1
97332,Rural Area / Others,1
97340,Rural Area / Others,2
97342,Rural Area / Others,2
97412,Schweinfurt,16
97418,Schweinfurt,8
97419,Schweinfurt,8
97420,Schweinfurt,15
97421,Schweinfurt,20
97422,Schweinfurt,12
97424,Rural Area / Others,1
97424,Schweinfurt,13
97437,Schweinfurt,16
97440,Rural Area / Others,3
97440,Schweinfurt,11
97453,Rural Area / Others,2
97469,Rural Area / Others,1
97488,Rural Area / Others,1
97491,Rural Area / Others,1
97494,Rural Area / Others,1
97496,Rural Area / Others,2
97497,Rural Area / Others,1
97502,Rural Area / Others,1
97505,Rural Area / Others,1
97517,Rural Area / Others,1
97522,Rural Area / Others,1
97523,Rural Area / Others,2
97638,Rural Area / Others,1
97647,Rural Area / Others,1
97657,Rural Area / Others,1
97708,Rural Area / Others,1
97717,Rural Area / Others,1
97720,Rural Area / Others,1
97772,Rural Area / Others,1
97783,Rural Area / Others,1
97788,Rural Area / Others,2
97792,Rural Area / Others,1
97797,Rural Area / Others,1
97799,Rural Area / Others,2
97828,Rural Area / Others,1
97840,Rural Area / Others,1
97842,Rural Area / Others,1
97852,Rural Area / Others,1
97855,Rural Area / Others,1
97857,Rural Area / Others,1
97901,Rural Area / Others,2
97909,Rural Area / Others,2
97922,Rural Area / Others,1
97950,Rural Area / Others,2
97980,Rural Area / Others,1
97999,Rural Area / Others,1
98497,Rural Area / Others,2
98528,Rural Area / Others,2
98553,Rural Area / Others,1
98559,Rural Area / Others,1
98597,Rural Area / Others,1
98617,Rural Area / Others,2
98631,Rural Area / Others,1
98639,Rural Area / Others,1
98663,Rural Area / Others,1
98678,Rural Area / Others,2
98693,Rural Area / Others,1
98701,Rural Area / Others,1
98704,Rural Area / Others,1
98724,Rural Area / Others,1
99068,Erfurt,28
99068,Rural Area / Others,1
99073,Erfurt,21
99073,Rural Area / Others,1
99075,Erfurt,32
99077,Erfurt,28
99078,Erfurt,28
99078,Rural Area / Others,1
99079,Erfurt,29
99079,Rural Area / Others,3
99080,Erfurt,17
99081,Erfurt,17
99084,Erfurt,15
99085,Erfurt,16
99086,Erfurt,19
99087,Erfurt,29
99089,Erfurt,22
99091,Erfurt,21
99092,Erfurt,24
99092,Rural Area / Others,2
99094,Erfurt,26
99096,Erfurt,20
99096,Rural Area / Others,1
99097,Erfurt,30
99098,Erfurt,11
99099,Erfurt,12
99099,Rural Area / Others,1
99100,Erfurt,17
99102,Erfurt,18
99102,Rural Area / Others,1
99114,Rural Area / Others,1
99117,Rural Area / Others,2
99189,Rural Area / Others,3
99310,Rural Area / Others,1
99326,Rural Area / Others,2
99420,Rural Area / Others,1
99420,Weimar,12
99421,Weimar,17
99423,Weimar,16
99425,Rural Area / Others,1
99425,Weimar,15
99427,Rural Area / Others,1
99427,Weimar,16
99428,Weimar,14
99437,Weimar,12
99438,Weimar,16
99439,Weimar,10
99441,Weimar,16
99510,Rural Area / Others,1
99518,Rural Area / Others,1
99625,Rural Area / Others,1
99631,Rural Area / Others,1
99634,Rural Area / Others,1
99734,Rural Area / Others,1
99738,Rural Area / Others,1
99752,Rural Area / Others,1
99815,Rural Area / Others,2
99831,Rural Area / Others,1
99869,Rural Area / Others,1
99880,Rural Area / Others,2
99885,Rural Area / Others,1
99887,Rural Area / Others,1
99897,Rural Area / Others,1
99986,Rural Area / Others,1
99994,Rural Area / Others,3
