id_nr,id_key,city_name,city_type,plz,city_area_squared_km,population_total,population_male,population_female,population_per_squared_km
1387,120680353353,Rheinsberg,Stadt,16831,328.14,7699,3750,3949,23.0
1388,82355003033,Bad Herrenalb,Stadt,76332,33.01,7694,3814,3880,233.0
1389,83155010070,Löffingen,Stadt,79843,88.02,7692,3823,3869,87.0
1390,81250007007,Bad Wimpfen,Stadt,74206,19.38,7686,3781,3905,397.0
1391,145245111130,Kirchberg,Stadt,08107,39.56,7678,3724,3954,194.0
1392,120620124124,Elsterwerda,Stadt,04910,40.5,7663,3719,3944,189.0
1393,160630099099,Bad Liebenstein,Stadt,36448,48.81,7662,3713,3949,157.0
1394,150900070070,Bismark (Altmark),Stadt,39629,290.7,7660,3793,3867,26.0
1395,72355006125,Schweich,Stadt,54338,31.08,7643,3625,4018,246.0
1396,73355008038,Ramstein-Miesenbach,Stadt,66877,43.01,7636,3737,3899,178.0
1397,120660320320,Vetschau/Spreewald / Wětošow/Błota,Stadt,03226,111.42,7635,3751,3884,69.0
1398,120660052052,Calau/Kalawa,Stadt,03205,163.49,7626,3707,3919,47.0
1399,146270220220,Radeburg,Stadt,01471,54.02,7615,3763,3852,141.0
1400,72335001501,Daun,Stadt,54550,49.02,7608,3766,3842,155.0
1401,145235134430,Treuen,Stadt,08233,43.74,7597,3722,3875,174.0
1402,83175009110,Renchen,Stadt,77871,32.08,7582,3793,3789,236.0
1403,96720135135,Münnerstadt,St,97702,93.11,7577,3816,3761,81.0
1404,93740162162,Vohenstrauß,St,92648,74.91,7576,3785,3791,101.0
1405,145220440440,Oederan,Stadt,09569,77.33,7569,3713,3856,98.0
1406,130735352009,Barth,Stadt,18356,41.18,7568,3579,3989,184.0
1407,145210370370,Lößnitz,Stadt,08294,30.49,7557,3734,3823,248.0
1408,150890307307,Seeland,Stadt,06469,79.06,7553,3792,3761,96.0
1409,120690632632,Treuenbrietzen,Stadt,14929,212.43,7539,3639,3900,35.0
1410,150870015015,Allstedt,Stadt,06542,150.47,7535,3783,3752,50.0
1411,120650165165,Kremmen,Stadt,16766,209.61,7535,3753,3782,36.0
1412,55660024024,Horstmar,Stadt der Burgmannshöfe,48612,44.76,7528,4271,3257,168.0
1413,83165002010,Elzach,Stadt,79215,75.28,7515,3753,3762,100.0
1414,33525411046,Otterndorf,Stadt,21762,33.55,7515,3556,3959,224.0
1415,72355008118,Saarburg,Stadt,54439,20.63,7504,3641,3863,364.0
1416,93720137137,Bad Kötzting,St,93444,62.15,7494,3710,3784,121.0
1417,94750156156,Naila,St,95119,37.04,7482,3618,3864,202.0
1418,145215115380,Lugau/Erzgeb.,Stadt,09385,22.29,7481,3621,3860,336.0
1419,66360011011,Sontra,Stadt,36205,111.28,7466,3767,3699,67.0
1420,146285201010,Altenberg,Stadt,01773,145.9,7462,3815,3647,51.0
1421,81250039039,Gundelsheim,Stadt,74831,38.44,7449,3714,3735,194.0
1422,147290170170,Groitzsch,Stadt,04539,70.17,7442,3555,3887,106.0
1423,97740155155,Leipheim,St,89340,32.16,7434,3888,3546,231.0
1424,160710003003,Bad Berka,Stadt,99438,55.32,7389,3585,3804,134.0
1425,145235107120,Falkenstein/Vogtl.,Stadt,08223,31.07,7388,3523,3865,238.0
1426,147300045045,Belgern-Schildau,Stadt,04874,158.99,7363,3663,3700,46.0
1427,160670019019,Friedrichroda,Stadt,99894,36.87,7352,3555,3797,199.0
1428,91720122122,Laufen,St,83410,35.28,7336,3737,3599,208.0
1429,150850145145,Harzgerode,Stadt,06493,165.02,7309,3592,3717,44.0
1430,145230160160,Klingenthal,Stadt,08248,50.44,7289,3493,3796,145.0
1431,64310022022,Zwingenberg,Stadt,64673,5.66,7283,3575,3708,1287.0
1432,145210495495,Pockau-Lengefeld,Stadt,09514,83.43,7273,3605,3668,87.0
1433,31550005005,Hardegsen,Stadt,37181,84.03,7250,3536,3714,86.0
1434,146255231450,Pulsnitz,Stadt,01896,26.76,7246,3534,3712,271.0
1435,72335006026,Gerolstein,Stadt,54568,64.43,7210,3605,3605,112.0
1436,64370004004,Breuberg,Stadt,64747,30.76,7196,3580,3616,234.0
1437,96745611130,Ebern,St,96106,95.01,7193,3706,3487,76.0
1438,31590004004,Bad Sachsa,Stadt,37441,33.2,7193,3469,3724,217.0
1439,83175004040,Haslach im Kinzigtal,Stadt,77716,18.67,7190,3555,3635,385.0
1440,10585864117,Nortorf,Stadt,24589,12.77,7190,3511,3679,563.0
1441,160690012012,Eisfeld,Stadt,98673,86.52,7181,3591,3590,83.0
1442,10515175074,Meldorf,Stadt,25704,21.26,7166,3401,3765,337.0
1443,73375001501,Annweiler am Trifels,Stadt,76855,39.87,7160,3514,3646,180.0
1444,95760122122,Greding,St,91171,103.73,7154,3638,3516,69.0
1445,150820005005,Aken (Elbe),Stadt,06385,59.99,7153,3485,3668,119.0
1446,145220510510,Roßwein,Stadt,04741,44.11,7149,3594,3555,162.0
1447,94710185185,Scheßlitz,St,96110,94.87,7129,3628,3501,75.0
1448,120640512512,Wriezen,Stadt,16269,95.14,7107,3566,3541,75.0
1449,66330014014,Immenhausen,Stadt,34376,28.54,7078,3496,3582,248.0
1450,92720118118,Freyung,St,94078,48.63,7078,3457,3621,146.0
1451,73395007049,Oppenheim,Stadt,55276,7.1,7071,3443,3628,996.0
1452,160650087087,Roßleben-Wiehe,Stadt,06571,73.08,7062,3449,3613,97.0
1453,71345002010,Birkenfeld,Stadt,55765,13.64,7062,3508,3554,518.0
1454,145230200200,Markneukirchen,Stadt,08258,69.04,7061,3454,3607,102.0
1455,160715053102,Am Ettersberg,,99439,92.44,7010,3508,3502,76.0
1456,34625401003,Esens,Stadt,26427,21.67,6998,3276,3722,323.0
1457,81275005043,Ilshofen,Stadt,74532,54.87,6990,3548,3442,127.0
1458,160735054112,Königsee,Stadt,07426,103.01,6979,3436,3543,68.0
1459,150810240240,Kalbe (Milde),Stadt,39624,273.64,6976,3535,3441,25.0
1460,65350009009,Homberg (Ohm),Stadt,35315,88.04,6973,3519,3454,79.0
1461,92780123123,Geiselhöring,St,94333,99.68,6964,3550,3414,70.0
1462,64400021021,Reichelsheim (Wetterau),Stadt,61203,27.56,6961,3424,3537,253.0
1463,145230170170,Lengenfeld,Stadt,08485,46.99,6910,3403,3507,147.0
1464,66350021021,Waldeck,Nationalparkstadt,34513,115.7,6905,3485,3420,60.0
1465,97735716139,Höchstädt a.d.Donau,St,89420,37.45,6902,3370,3532,184.0
1466,73375003020,Edenkoben,Stadt,67480,17.89,6896,3444,3452,385.0
1467,147290150150,Geithain,Stadt,04643,54.71,6870,3331,3539,126.0
1468,96750117117,Dettelbach,St,97337,60.95,6866,3442,3424,113.0
1469,84255003028,Dietenheim,Stadt,89165,18.75,6843,3408,3435,365.0
1470,120640317317,Müncheberg,Stadt,15374,152.29,6831,3432,3399,45.0
1471,160740044044,Kahla,Stadt,07768,7.9,6825,3370,3455,864.0
1472,83375001022,Bonndorf im Schwarzwald,Stadt,79848,75.91,6802,3435,3367,90.0
1473,145210170170,Eibenstock,Stadt,08309,112.24,6795,3288,3507,61.0
1474,147290040040,Böhlen,Stadt,04564,25.27,6787,3374,3413,269.0
1475,160745050094,Stadtroda,Stadt,07646,24.18,6785,3281,3504,281.0
1476,66340017017,Neukirchen,Stadt,34626,66.25,6782,3375,3407,102.0
1477,130715153092,Malchin,Stadt,17139,109.28,6767,3251,3516,62.0
1478,96785642134,Gerolzhofen,St,97447,18.39,6767,3332,3435,368.0
1479,71325010501,Altenkirchen (Westerwald),Stadt,57610,10.98,6758,3283,3475,615.0
1480,146270050050,Gröditz,Stadt,01609,28.94,6752,3368,3384,233.0
1481,72315001008,Bernkastel-Kues,Stadt,54470,23.71,6727,3251,3476,284.0
1482,93770158158,Waldsassen,St,95652,66.53,6711,3312,3399,101.0
1483,64400009009,Gedern,Stadt,63688,75.24,6709,3396,3313,89.0
1484,81285002014,Boxberg,Stadt,97944,101.71,6709,3421,3288,66.0
1485,94745420121,Ebermannstadt,St,91320,49.95,6688,3296,3392,134.0
1486,120630148148,Ketzin/Havel,Stadt,14669,93.65,6684,3276,3408,71.0
1487,72355001045,Hermeskeil,Stadt,54411,30.89,6677,3539,3138,216.0
1488,71375002089,Polch,Stadt,56751,28.68,6675,3322,3353,233.0
1489,66320009009,Heringen (Werra),Stadt,36266,61.2,6669,3337,3332,109.0
1490,82255007075,Osterburken,Stadt,74706,47.32,6639,3382,3257,140.0
1491,81265001058,Neuenstein,Stadt,74632,47.86,6618,3360,3258,138.0
1492,84250108108,Schelklingen,Stadt,89601,75.87,6616,3358,3258,87.0
1493,73395003019,Gau-Algesheim,Stadt,55435,13.99,6606,3212,3394,472.0
1494,93775347141,Mitterteich,St,95666,39.38,6604,3216,3388,168.0
1495,150870165165,Gerbstedt,Stadt,06347,102.87,6601,3285,3316,64.0
1496,147295308350,Pegau,Stadt,04523,48.78,6578,3237,3341,135.0
1497,83155006050,Heitersheim,Stadt,79423,11.71,6577,3279,3298,562.0
1498,150860080080,Jerichow,Stadt,39319,272.03,6571,3292,3279,24.0
1499,94750168168,Schwarzenbach a.d.Saale,St,95120,59.18,6570,3222,3348,111.0
1500,130765660105,Neustadt-Glewe,Stadt,19306,94.05,6566,3254,3312,70.0
1501,93720171171,Waldmünchen,St,93449,101.17,6565,3277,3288,65.0
1502,71335010501,Bad Sobernheim,Stadt,55566,54.18,6564,3204,3360,121.0
1503,160710008008,Blankenhain,Stadt,99444,113.75,6543,3222,3321,58.0
1504,31550009009,Moringen,Stadt,37186,82.39,6540,3394,3146,79.0
1505,66350020020,Volkmarsen,Stadt,34471,67.47,6535,3282,3253,97.0
1506,71325003050,Herdorf,Stadt,57562,17.99,6508,3232,3276,362.0
1507,145220250250,Hartha,Stadt,04746,54.4,6503,3179,3324,120.0
1508,96720113113,Bad Brückenau,St,97769,23.71,6470,3112,3358,273.0
1509,160680063063,Buttstädt,,99628,104.8,6470,3236,3234,62.0
1510,160680034034,Kölleda,Stadt,99625,89.52,6467,3316,3151,72.0
1511,94780116116,Burgkunstadt,St,96224,40.6,6463,3174,3289,159.0
1512,160655055086,Artern,Stadt,06556,45.05,6462,3192,3270,143.0
1513,82365003038,Maulbronn,Stadt,75433,25.4,6452,3273,3179,254.0
1514,150890175175,Hecklingen,Stadt,39444,95.93,6446,3132,3314,67.0
1515,95755519168,Uffenheim,St,97215,59.47,6431,3182,3249,108.0
1516,146280130130,Glashütte,Stadt,01768,95.64,6414,3275,3139,67.0
1517,95710214214,Wassertrüdingen,St,91717,53.57,6414,3273,3141,120.0
1518,81255012008,Beilstein,Stadt,71717,25.24,6412,3210,3202,254.0
1519,97745732185,Thannhausen,St,86470,20.03,6406,3195,3211,320.0
1520,93730121121,Dietfurt a.d.Altmühl,St,92345,78.7,6405,3349,3056,81.0
1521,81255010038,Güglingen,Stadt,74363,16.27,6394,3241,3153,393.0
1522,84170054054,Rosenfeld,Stadt,72348,51.11,6393,3194,3199,125.0
1523,160690062062,Römhild,Stadt,98630,122.45,6383,3217,3166,52.0
1524,93710156156,Vilseck,St,92249,64.7,6382,3118,3264,99.0
1525,73405004038,Rodalben,Stadt,66976,15.69,6378,3083,3295,407.0
1526,93740124124,Grafenwöhr,St,92655,216.21,6360,3113,3247,29.0
1527,71385002004,Bad Hönningen,Stadt,53557,20.09,6355,3140,3215,316.0
1528,71435002229,Hachenburg,Stadt,57627,21.43,6336,3013,3323,296.0
1529,91835149129,Neumarkt-Sankt Veit,St,84494,61.07,6334,3174,3160,104.0
1530,147290370370,Rötha,Stadt,04571,45.41,6325,3273,3052,139.0
1531,150910010010,Annaburg,Stadt,06925,226.59,6309,3123,3186,28.0
1532,10590113113,Glücksburg (Ostsee),Stadt,24960,39.68,6306,3023,3283,159.0
1533,130765666152,Wittenburg,Stadt,19243,80.08,6300,3147,3153,79.0
1534,120605003024,Biesenthal,Stadt,16359,60.92,6295,3127,3168,103.0
1535,32575406032,Rodenberg,Stadt,31552,15.61,6287,3139,3148,403.0
1536,93765341144,Nabburg,St,92507,62.36,6276,3110,3166,101.0
1537,71385004041,Linz am Rhein,Stadt,53545,17.98,6265,3032,3233,348.0
1538,84150073073,Trochtelfingen,Stadt,72818,79.2,6264,3141,3123,79.0
1539,130725257062,Laage,Stadt,18299,114.9,6253,3138,3115,54.0
1540,150900225225,Havelberg,Hansestadt,39539,150.12,6246,3021,3225,42.0
1541,146250030030,Bernsdorf,Stadt,02994,59.86,6242,3104,3138,104.0
1542,83150133133,Vogtsburg im Kaiserstuhl,Stadt,79235,37.36,6234,3131,3103,167.0
1543,150810030030,Arendsee (Altmark),Stadt,39619,271.13,6232,3096,3136,23.0
1544,83275003018,Geisingen,Stadt,78187,73.75,6225,3140,3085,84.0
1545,83250012012,Dornhan,Stadt,72175,44.91,6219,3089,3130,138.0
1546,83365009103,Zell im Wiesental,Stadt,79669,36.12,6204,3064,3140,172.0
1547,66330029029,Zierenberg,Stadt,34289,86.55,6203,3084,3119,72.0
1548,71385003012,Dierdorf,Stadt,56269,31.98,6192,3094,3098,194.0
1549,94730158158,Bad Rodach,St,96476,77.65,6179,3027,3152,80.0
1550,84375001031,Gammertingen,Stadt,72501,52.97,6155,3112,3043,116.0
1551,145230360360,Rodewisch,Stadt,08228,26.87,6131,2973,3158,228.0
1552,150870031031,Arnstein,Stadt,06456,122.33,6123,3068,3055,50.0
1553,95710226226,Windsbach,St,91575,68.12,6114,3058,3056,90.0
1554,82370002002,Alpirsbach,Stadt,72275,64.56,6114,3098,3016,95.0
1555,96760134134,Klingenberg a.Main,St,63911,21.13,6112,3071,3041,289.0
1556,81165004046,Neuffen,Stadt,72639,17.43,6104,3079,3025,350.0
1557,71435001206,Bad Marienberg (Westerwald),Stadt,56470,9.95,6096,3020,3076,613.0
1558,66360004004,Großalmerode,Stadt,37247,37.59,6090,3026,3064,162.0
1559,92730164164,Riedenburg,St,93339,100.3,6090,3045,3045,61.0
1560,57620028028,Nieheim,Stadt,33039,79.71,6081,3112,2969,76.0
1561,120625031128,Falkenberg/Elster,Stadt,04895,82.16,6070,2983,3087,74.0
1562,93740139139,Neustadt a.d.Waldnaab,St,92660,9.93,6057,2994,3063,610.0
1563,130715152035,Friedland,Stadt,17098,141.79,6044,2958,3086,43.0
1564,96730141141,Bad Königshofen i.Grabfeld,St,97631,69.51,6034,2993,3041,87.0
1565,146285209080,Dohna,Stadt,01809,28.59,6030,3009,3021,211.0
1566,160630103103,Werra-Suhl-Tal,Stadt,99837,77.67,6028,3037,2991,78.0
1567,71435009308,Westerburg,Stadt,56457,18.48,6002,2916,3086,325.0
1568,66340024024,Spangenberg,Liebenbachstadt,34286,97.71,5967,3013,2954,61.0
1569,130715154093,Malchow,Inselstadt,17213,44.71,5961,2876,3085,133.0
1570,130765663114,Plau am See,Stadt,19395,116.27,5960,2902,3058,51.0
1571,84355004036,Meersburg,Stadt,88709,12.07,5956,2849,3107,493.0
1572,145210620620,Thalheim/Erzgeb.,Stadt,09380,10.79,5956,2883,3073,552.0
1573,94710220220,Schlüsselfeld,St,96132,70.24,5932,3036,2896,84.0
1574,130765655089,Lübz,Stadt,19386,74.69,5892,2804,3088,79.0
1575,160700058058,Großbreitenbach,Stadt,98701,80.76,5884,2949,2935,73.0
1576,160655056088,An der Schmücke,Stadt,06577,95.29,5881,2941,2940,62.0
1577,82355007032,Haiterbach,Stadt,72221,28.92,5872,2966,2906,203.0
1578,84175002022,Geislingen,Stadt,72351,31.96,5870,2907,2963,184.0
1579,120655502100,Gransee,Stadt,16775,121.68,5868,2865,3003,48.0
1580,93775348129,Kemnath,St,95478,56.79,5864,2907,2957,103.0
1581,83175005041,Hausach,Stadt,77756,36.07,5851,2901,2950,162.0
1582,146250525525,Schirgiswalde-Kirschau,Stadt,02681,24.34,5849,2927,2922,240.0
1583,160730005005,Bad Blankenburg,Stadt,07422,35.62,5843,2891,2952,164.0
1584,160760094094,Berga-Wünschendorf,Stadt,07980,63.02,5840,2890,2950,93.0
1585,91890152152,Tittmoning,St,84529,72.01,5826,2969,2857,81.0
1586,82265009091,Waibstadt,Stadt,74915,25.57,5794,2901,2893,227.0
1587,10545494019,Bredstedt,Stadt,25821,9.75,5790,2783,3007,594.0
1588,83265001006,Bräunlingen,Stadt,78199,62.14,5784,2872,2912,93.0
1589,81270075075,Schrozberg,Stadt,74575,105.21,5777,2959,2818,55.0
1590,160630076076,Treffurt,Stadt,99830,72.46,5772,2916,2856,80.0
1591,120660296296,Schwarzheide,Stadt,01987,33.44,5765,2858,2907,172.0
1592,97795723228,Wemding,St,86650,31.6,5757,2811,2946,182.0
1593,160645055077,Nottertal-Heilinger Höhen,Stadt,99994,75.96,5750,3086,2664,76.0
1594,120650084084,Fürstenberg/Havel,Stadt,16798,213.85,5741,2786,2955,27.0
1595,93710127127,Hirschau,St,92242,74.96,5726,2799,2927,76.0
1596,71405003064,Kastellaun,Stadt,56288,8.41,5722,2807,2915,680.0
1597,145240230230,Oberlungwitz,Stadt,09353,14.68,5716,2764,2952,389.0
1598,65320016016,Leun,Stadt,35638,28.66,5715,2831,2884,199.0
1599,82355005047,Neubulach,Stadt,75387,24.69,5713,2768,2945,231.0
1600,146260180180,Herrnhut,Stadt,02747,74.13,5695,2824,2871,77.0
1601,71435010081,Wirges,Stadt,56422,10.11,5694,2826,2868,563.0
1602,64400015015,Münzenberg,Stadt,35516,31.63,5663,2752,2911,179.0
1603,81250068068,Neudenau,Stadt,74861,32.91,5643,2892,2751,171.0
1604,150890235235,Nienburg (Saale),Stadt,06429,79.57,5635,2812,2823,71.0
1605,97790155155,Harburg (Schwaben),St,86655,73.16,5598,2865,2733,77.0
1606,10515166072,Marne,Stadt,25709,4.83,5586,2676,2910,1157.0
1607,83175013145,Wolfach,Stadt,77709,67.98,5571,2764,2807,82.0
1608,160660074074,Brotterode-Trusetal,Stadt,98596,49.68,5571,2700,2871,112.0
1609,95710174174,Leutershausen,St,91578,84.07,5570,2741,2829,66.0
1610,66340018018,Niedenstein,Stadt,34305,30.61,5570,2796,2774,182.0
1611,145210260260,Grünhain-Beierfeld,Stadt,08344,22.25,5569,2727,2842,250.0
1612,160665005095,Kaltennordheim,Stadt,36452,94.41,5562,2813,2749,59.0
1613,146250640640,Wittichenau / Kulow,Stadt,02997,61.02,5554,2726,2828,91.0
1614,145225126490,Rochlitz,"Stadt, Stadt des Roten Porphyr",09306,23.76,5549,2630,2919,234.0
1615,95760111111,Abenberg,St,91183,48.41,5547,2753,2794,115.0
1616,160650089089,Greußen,Stadt,99718,86.82,5544,2774,2770,64.0
1617,120640448448,Seelow,Stadt,15306,42.73,5541,2646,2895,130.0
1618,96740221221,Zeil a.Main,St,97475,35.67,5540,2768,2772,155.0
1619,96735633142,Mellrichstadt,St,97638,56.03,5530,2721,2809,99.0
1620,82365001025,Heimsheim,Stadt,71296,14.3,5530,2992,2538,387.0
1621,160750062062,Bad Lobenstein,Stadt,07356,48.92,5523,2693,2830,113.0
1622,147300200200,Mügeln,Stadt,04769,55.08,5505,2724,2781,100.0
1623,81265003039,Ingelfingen,Stadt,74653,46.48,5501,2770,2731,118.0
1624,120710057057,Drebkau/Drjowk,Stadt,03116,143.9,5455,2723,2732,38.0
1625,66350004004,Battenberg (Eder),Stadt,35088,64.71,5450,2738,2712,84.0
1626,97795724186,Monheim,St,86653,69.33,5450,2813,2637,79.0
1627,146280380380,Stolpen,Stadt,01833,60.89,5436,2714,2722,89.0
1628,93730167167,Velburg,St,92355,175.66,5424,2738,2686,31.0
1629,10575727048,Lütjenburg,Stadt,24321,6.15,5424,2560,2864,882.0
1630,130765657050,Grabow,Stadt,19300,72.27,5422,2669,2753,75.0
1631,72315009124,Traben-Trarbach,Stadt,56841,31.35,5421,2661,2760,173.0
1632,84255010081,Munderkingen,Stadt,89597,13.07,5408,2678,2730,414.0
1633,81265004028,Forchtenberg,Stadt,74670,38.09,5405,2824,2581,142.0
1634,73335007502,Rockenhausen,Stadt,67806,36.83,5371,2690,2681,146.0
1635,146285202020,Bad Gottleuba-Berggießhübel,Stadt,01816,88.72,5367,2662,2705,60.0
1636,81280064064,Külsheim,Stadt,97900,81.43,5360,2752,2608,66.0
1637,66330010010,Grebenstein,Stadt,34393,49.84,5358,2657,2701,108.0
1638,73345002008,Hagenbach,Stadt,76767,15.86,5354,2641,2713,338.0
1639,66310010010,Gersfeld (Rhön),Stadt,36129,89.34,5352,2620,2732,60.0
1640,83370106106,Stühlingen,Stadt,79780,93.2,5351,2658,2693,57.0
1641,73355010035,Otterberg,Stadt,67697,32.11,5348,2559,2789,167.0
1642,34520020020,Norderney,Stadt,26548,26.31,5343,2506,2837,203.0
1643,160665013086,Wasungen,Stadt,98634,89.08,5342,2684,2658,60.0
1644,73365010055,Kusel,Stadt,66869,14.37,5332,2788,2544,371.0
1645,130765667159,Zarrentin am Schaalsee,Stadt,19246,91.9,5312,2657,2655,58.0
1646,96740133133,Eltmann,St,97483,40.81,5311,2651,2660,130.0
1647,160745015011,Dornburg-Camburg,Stadt,07774,30.77,5289,2569,2720,172.0
1648,72325006296,Prüm,Stadt,54595,22.86,5284,2707,2577,231.0
1649,31585407027,Schöppenstedt,Stadt,38170,39.74,5265,2578,2687,132.0
1650,83175002073,Mahlberg,Stadt,77972,16.59,5254,2630,2624,317.0
1651,160620005005,Ellrich,Stadt,99755,69.41,5239,2562,2677,75.0
1652,145220210210,Großschirma,Stadt,09603,61.63,5217,2604,2613,85.0
1653,82255009001,Adelsheim,Stadt,74740,43.84,5207,2752,2455,119.0
1654,93755336210,Wörth a.d.Donau,St,93086,52.24,5196,2630,2566,99.0
1655,97795721197,Oettingen i.Bay.,St,86732,34.22,5196,2565,2631,152.0
1656,95760147147,Spalt,St,91174,55.67,5196,2626,2570,93.0
1657,94720179179,Pottenstein,St,91278,73.29,5190,2629,2561,71.0
1658,66350008008,Diemelstadt,Stadt,34474,82.55,5186,2605,2581,63.0
1659,130715161021,Burg Stargard,Stadt,17094,76.61,5171,2586,2585,67.0
1660,146285240400,Tharandt,Stadt,01737,71.23,5170,2539,2631,73.0
1661,147290220220,Kitzscher,Stadt,04567,29.04,5140,2553,2587,177.0
1662,160635057066,Ruhla,Stadt,99842,38.55,5126,2529,2597,133.0
1663,96745612149,Hofheim i.UFr.,St,97461,56.34,5125,2563,2562,91.0
1664,73365009102,Waldmohr,Stadt,66914,13.03,5124,2485,2639,393.0
1665,93770116116,Erbendorf,St,92677,67.56,5095,2532,2563,75.0
1666,130745452021,Gadebusch,Stadt,19205,47.76,5087,2469,2618,107.0
1667,64310015015,Lindenfels,Stadt,64678,21.09,5059,2489,2570,240.0
1668,71385007073,Unkel,Stadt,53572,8.16,5051,2486,2565,619.0
1669,82165006028,Lichtenau,Stadt,77839,27.62,5015,2481,2534,182.0
1670,130715163004,Altentreptow,Stadt,17087,53.07,4992,2471,2521,94.0
1671,93740168168,Windischeschenbach,St,92670,36.37,4980,2482,2498,137.0
1672,71405009036,Emmelshausen,Stadt,56281,8.05,4980,2411,2569,619.0
1673,130725261095,Schwaan,Stadt,18258,38.29,4976,2365,2611,130.0
1674,65340001001,Amöneburg,Stadt,35287,43.9,4972,2477,2495,113.0
1675,160760061061,Ronneburg,Stadt,07580,19.13,4971,2490,2481,260.0
1676,83360087087,Todtnau,Stadt,79674,69.75,4960,2458,2502,71.0
1677,120725204053,Dahme/Mark,Stadt,15936,162.57,4957,2449,2508,30.0
1678,71355001020,Cochem,Stadt,56812,21.18,4946,2454,2492,234.0
1679,93765343153,Pfreimd,St,92536,51.48,4943,2445,2498,96.0
1680,66330018018,Naumburg,Stadt,34311,66.32,4935,2434,2501,74.0
1681,150850110110,Falkenstein/Harz,Stadt,06463,104.11,4924,2487,2437,47.0
1682,81355003027,Niederstotzingen,Stadt,89168,29.81,4916,2445,2471,165.0
1683,94725416127,Creußen,St,95473,64.87,4914,2460,2454,76.0
1684,160635006104,Amt Creuzburg,Stadt,99831,76.8,4910,2459,2451,64.0
1685,94790112112,Arzberg,St,95659,43.19,4908,2442,2466,114.0
1686,81280082082,Niederstetten,Stadt,97996,104.05,4906,2516,2390,47.0
1687,93760151151,Oberviechtach,St,92526,62.42,4905,2449,2456,79.0
1688,120625031500,Uebigau-Wahrenbrück,Stadt,04938,135.61,4905,2487,2418,36.0
1689,130720058058,Kröpelin,Stadt,18236,67.55,4899,2465,2434,73.0
1690,160630082082,Vacha,Stadt,36404,44.41,4891,2445,2446,110.0
1691,34545402012,Freren,Stadt,49832,48.97,4868,2458,2410,99.0
1692,32555409034,Stadtoldendorf,Stadt,37627,24.92,4868,2380,2488,195.0
1693,81365004038,Lauchheim,Stadt,73466,40.87,4857,2445,2412,119.0
1694,130715162142,Stavenhagen,"Reuterstadt, Stadt",17153,41.02,4855,2325,2530,118.0
1695,71415010091,Nassau,Stadt,56377,17.55,4840,2414,2426,276.0
1696,31530016016,Braunlage,Stadt,38700,31.65,4839,2373,2466,153.0
1697,83350080080,Tengen,Stadt,78250,62.03,4818,2377,2441,78.0
1698,83175008098,Oppenau,Stadt,77728,72.98,4815,2434,2381,66.0
1699,84175006057,Schömberg,Stadt,72355,23.25,4814,2457,2357,207.0
1700,10540138138,Tönning,Stadt,25832,44.43,4814,2363,2451,108.0
1701,130755552031,Eggesin,Stadt,17367,88.22,4812,2318,2494,55.0
1702,57620024024,Marienmünster,Stadt,37696,64.36,4791,2444,2347,74.0
1703,94780176176,Weismain,St,96260,90.14,4786,2400,2386,53.0
1704,94725412154,Hollfeld,St,96142,80.66,4784,2400,2384,59.0
1705,73325002019,Freinsheim,Stadt,67251,13.59,4772,2281,2491,351.0
1706,96760169169,Wörth a.Main,St,63939,15.88,4769,2332,2437,300.0
1707,96755616139,Iphofen,St,97346,78.06,4768,2399,2369,61.0
1708,96730117117,Bischofsheim i.d.Rhön,St,97653,67.7,4755,2333,2422,70.0
1709,66330025025,Trendelburg,Stadt,34388,69.37,4755,2361,2394,69.0
1710,81275005089,Vellberg,Stadt,74541,31.89,4747,2361,2386,149.0
1711,146270130130,Lommatzsch,Stadt,01623,66.61,4737,2318,2419,71.0
1712,160635056032,Geisa,Stadt,36419,71.94,4708,2338,2370,65.0
1713,145210640640,Thum,Stadt,09419,18.9,4695,2309,2386,248.0
1714,95760126126,Heideck,St,91180,58.64,4684,2341,2343,80.0
1715,130715159124,Röbel/Müritz,Stadt,17207,30.68,4684,2208,2476,153.0
1716,32555408003,Bodenwerder,Münchhausenstadt,37619,29.05,4672,2245,2427,161.0
1717,146255218270,Königsbrück,Stadt,01936,78.48,4665,2303,2362,59.0
1718,84265001013,Bad Buchau,Stadt,88422,23.75,4651,2360,2291,196.0
1719,146250630630,Wilthen,Stadt,02681,17.04,4642,2180,2462,272.0
1720,145230310310,Pausa-Mühltroff,Stadt,07952,64.13,4625,2269,2356,72.0
1721,120675708336,Müllrose,Stadt,15299,69.23,4622,2163,2459,67.0
1722,130765668025,Crivitz,Stadt,19089,75.86,4601,2197,2404,61.0
1723,71415007092,Nastätten,Stadt,56355,13.05,4588,2223,2365,352.0
1724,95755518161,Scheinfeld,St,91443,45.12,4583,2276,2307,102.0
1725,65350008008,Herbstein,Stadt,36358,79.98,4583,2324,2259,57.0
1726,83265003060,Triberg im Schwarzwald,Stadt,78098,33.33,4580,2350,2230,137.0
1727,146265232450,Reichenbach/O.L.,Stadt,02894,62.64,4574,2285,2289,73.0
1728,33545406009,Hitzacker (Elbe),Stadt,29456,58.67,4566,2113,2453,78.0
1729,64320009009,Groß-Bieberau,Stadt,64401,18.27,4562,2290,2272,250.0
1730,81265002045,Krautheim,Stadt,74238,52.9,4561,2400,2161,86.0
1731,150905053520,Seehausen (Altmark),Hansestadt,39615,107.2,4554,2251,2303,42.0
